month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,34740,"muskegon, mi",243,199950,-0.0479,-0.1269,233,0.0543,-0.2048,32.5,0.048387097,-0.322916667,212,0.0192,0.06,12,2,0.5,100,0.3889,0.3889,394,0.0914,-0.229,130.1964594,-0.0216,0.0857,1534,0.0275,-0.0472,276575.7292,0.05,-0.1619,627,0.0773,-0.2201,1.690987124,0.0575,-0.053
202108,14020,"bloomington, in",244,315000,0,-0.1248,292,0.0542,-0.1015,43,0.194444444,-0.25862069,188,0.0444,0.175,0,,-1,112,0.3333,0.4737,249,0.004,0.0873,166.4865351,0.0078,0.1259,1829,-0.0219,-0.1817,422817.0602,-0.0002,0.0075,541,0.0305,-0.0235,0.852739726,-0.0426,0.1481
202108,49740,"yuma, az",245,279950,-0.051,0.0978,206,0.0457,0.0619,31.5,0.166666667,-0.284090909,156,-0.1702,0.2188,8,0,-0.3333,56,0.2727,0.75,272,-0.0423,0.0303,171.1986047,-0.0208,0.1638,1592,-0.0087,-0.0467,320788.7782,-0.0323,0.0703,478,-0.0062,0.0437,1.32038835,-0.1212,-0.0404
202108,23580,"gainesville, ga",246,399949.5,-0.0001,0.1269,739,0.118,-0.3306,35.5,0.109375,-0.387931034,532,0.0472,0.2667,20,-0.1667,-0.8611,240,0.0909,-0.1429,835,-0.0522,-0.1822,153.2171387,-0.0215,0.1944,2081.5,-0.0517,-0.1262,656173.6527,-0.0654,0.2639,1574,0.0208,-0.2593,1.129905277,-0.2029,0.2051
202108,45460,"terre haute, in",247,134900,0.1242,0.1741,290,0.0507,-0.1618,44,0.157894737,-0.254237288,172,0.1026,0.1316,0,,-1,112,0.037,0.2174,311,-0.0401,0.1187,77.58279061,0.0504,0.0487,1660.5,0.0385,0.0576,196088.3964,0.0909,0.0866,601,0.0017,-0.0369,1.072413793,-0.1015,0.2689
202108,42140,"santa fe, nm",248,697750,0.0127,0.0735,369,0.0573,-0.3141,44.5,0.05952381,-0.282258065,236,-0.0328,0.0351,4,-0.5,-0.5,108,0.4211,-0.129,451,0.0637,0.0416,298.5833199,0.0302,0.1059,2282.5,0.0122,0.0042,1320771.784,0.0204,0.2669,820,0.0608,-0.1555,1.222222222,0.0073,0.4174
202108,14540,"bowling green, ky",249,290950,0.078,0.0681,325,0.1207,-0.295,35,0.129032258,-0.513888889,216,0.2273,0.2558,4,0,0,84,-0.0455,-0.1923,412,-0.0048,0.0871,150.705437,0.0364,0.1625,1941.5,0.0483,-0.0719,375682.7554,0.0147,0.0871,737,0.0469,-0.1226,1.267692308,-0.1599,0.4456
202108,39380,"pueblo, co",250,349450,-0.0016,0.0308,459,0.2372,0.7063,25,0.136363636,-0.285714286,364,-0.0109,0.7843,12,0,0,168,0.1667,0.9091,90,0.0227,-0.6203,159.9503575,-0.012,0.1583,2081,0.0353,-0.0262,473870.1997,-0.0324,-0.1405,549,0.1961,0.085,0.196078431,-0.0411,-0.685
202108,20100,"dover, de",251,372495,0.0236,0.2546,275,0.07,-0.3176,45,-0.081632653,-0.307692308,280,0.3462,0.9444,20,-0.375,-0.8214,76,0.0556,0.4615,514,0.0138,6.2394,162.0028258,-0.0019,0.1685,2200,0.0256,0.088,403965.2957,0.0798,0.3357,789,0.0327,0.6646,1.869090909,-0.1037,1.6929
202108,10180,"abilene, tx",252,242450,0.08,0.0776,300,0.1952,-0.2823,35,0,-0.339622642,208,0.1064,0.0612,4,0,-0.5,124,0.1481,-0.1389,383,-0.0473,-0.0304,124.1058423,0.0461,0.0401,1912,0.0437,-0.0093,306223.9291,0.0424,0.1495,683,0.0459,-0.1599,1.276666667,-0.3249,0.3317
202108,43580,"sioux city, ia-ne-sd",253,227450,-0.0321,0.0113,241,0.1106,-0.2585,38,0.085714286,-0.432835821,136,-0.0556,0.0625,0,,,84,0.2353,0,77,-0.1047,-0.287,125.151551,0.0137,0.1196,1796.5,-0.0403,-0.0515,291377.2343,-0.0079,0.06,318,0.0495,-0.2656,0.319502075,-0.0768,-0.0128
202108,42680,"sebastian-vero beach, fl",254,369000,0.0279,0.0696,487,0.0451,-0.6723,44.5,-0.032608696,-0.48255814,316,-0.0247,-0.2752,20,0.25,-0.5833,96,0.4118,-0.662,788,-0.1679,-0.1608,212.7080123,0.0098,0.1928,1780.5,0.0134,-0.0629,878993.6667,0.0194,0.3446,1275,-0.0977,-0.4742,1.618069815,-0.4141,0.9862
202108,27500,"janesville-beloit, wi",255,224950,-0.0112,-0.0662,212,0.1158,-0.0185,30,-0.142857143,-0.318181818,232,0.234,0.2889,0,,-1,76,0.3571,0.0556,366,-0.0494,0.0139,130.8832955,0.0193,0.079,1686,0.0231,-0.0726,258524.318,-0.0297,-0.0841,578,0.0052,0.0017,1.726415094,-0.2999,0.0551
202108,26140,"homosassa springs, fl",256,274500,-0.0015,0.194,473,0.1316,-0.2432,44.5,0.05952381,-0.390410959,300,-0.026,0.1029,32,0.6,1,132,0.2222,0.0313,665,-0.0235,0.0076,160.1909136,0.023,0.2469,1714.5,-0.0026,-0.0464,413390.8956,-0.0036,0.3436,1138,0.0355,-0.1144,1.405919662,-0.2233,0.3499
202108,12620,"bangor, me",257,231500,-0.0551,0.2249,378,0.2,-0.0382,37,0.057142857,-0.372881356,212,0.0192,0.3947,0,,-1,128,0.28,0.3913,143,0.007,0.3491,138.4782363,0.0047,0.2456,1588,-0.0075,-0.0075,278322.7852,-0.031,0.2354,521,0.14,0.0441,0.378306878,-0.0725,0.1086
202108,12220,"auburn-opelika, al",258,338400,0,0.1471,503,0.1725,-0.2825,35.5,-0.065789474,-0.408333333,280,0.0938,0.2281,72,1.25,-0.1,120,0.3043,0.0345,74,-0.039,1.0556,156.91455,0.0007,0.1706,2191,-0.0192,-0.0532,393894.3168,-0.0121,0.1806,577,0.1403,-0.2171,0.147117296,-0.0324,0.0958
202108,35660,"niles-benton harbor, mi",259,349450,-0.0016,-0.0259,366,0.1024,-0.2824,44.5,0.05952381,-0.293650794,232,-0.0333,0.0545,0,-1,-1,112,-0.0345,-0.2222,417,-0.0048,-0.2658,171.4512842,0.01,0.1048,1940,-0.03,-0.1359,633681.8788,-0.0295,0.1823,783,0.0426,-0.2737,1.139344262,-0.1227,0.0256
202108,33260,"midland, tx",260,329950,-0.0002,0.0152,713,0.0289,-0.1925,44.5,0.05952381,-0.12745098,288,-0.1325,-0.0886,4,0,0,332,0.0247,-0.117,222,-0.0431,-0.039,155.3392483,-0.0047,0.0201,2151.5,-0.0016,-0.0382,409972.5312,-0.0154,0.0282,935,0.0108,-0.1607,0.311360449,-0.0234,0.0498
202108,45900,"traverse city, mi",261,462000,0.0065,0.1849,385,0.0635,-0.4653,42.5,-0.011627907,-0.448051948,272,-0.0145,0.0149,8,-0.3333,-0.7143,84,-0.0455,-0.4324,527,0.0821,-0.1143,249.881009,0.0012,0.1759,1773,-0.015,-0.0908,744939.3565,-0.0024,0.2136,912,0.0742,-0.3065,1.368831169,0.0235,0.5424
202108,15500,"burlington, nc",262,290000,-0.0301,0.0107,260,0.2264,-0.2308,18,-0.1,-0.581395349,348,0.1013,0.2609,20,-0.5455,-0.375,88,0.2222,0.2941,361,-0.0163,0.2711,137.351883,0.0643,0.1869,1429,0,-0.1692,386201.7249,-0.0465,0.1169,621,0.0725,-0.0016,1.388461538,-0.3427,0.5482
202108,22520,"florence-muscle shoals, al",263,222450,0.1408,0.0181,276,0.1084,-0.1786,37,0.088235294,-0.274509804,148,-0.1395,0,0,-1,-1,76,0.1176,-0.0952,296,97.6667,97.6667,106.7655426,0.0131,0.1207,1907,0.0319,-0.1097,496900.3125,0.0911,0.7004,572,1.2698,0.6873,1.072463768,1.0604,1.0635
202108,27100,"jackson, mi",264,178950,-0.0053,-0.0053,381,-0.1824,-0.2865,21.5,-0.306451613,-0.532608696,228,-0.0656,0.1875,4,0,0,120,0.2,0.25,588,4.2973,4.2035,108.5011894,0.0143,0.0754,1556,-0.0275,-0.089,254870.469,0.0297,0.1557,969,0.6794,0.4977,1.543307087,1.3051,1.3317
202108,39660,"rapid city, sd",265,372400,-0.0325,0.1319,203,0.0305,-0.4183,26.5,0.65625,-0.543103448,196,-0.2097,0.1951,0,-1,-1,60,0.0714,-0.1176,526,0.0194,0.0541,205.2949331,0.0211,0.3972,1802,-0.0913,-0.211,475508.9772,-0.0514,-0.0729,729,0.0224,-0.1403,2.591133005,-0.0282,1.1613
202108,19460,"decatur, al",266,267352.5,0.0093,0.1675,170,0.1486,-0.1905,25.5,-0.055555556,-0.420454545,144,0.2,0.2414,0,-1,-1,56,0.1667,-0.125,25,4,4,122.5000666,0.0248,0.246,2047.5,-0.025,-0.025,377854.7296,0.0774,0.359,195,0.2745,-0.093,0.147058824,0.1133,0.1232
202108,48540,"wheeling, wv-oh",267,150000,0.0007,0.1547,278,0,-0.123,57,-0.017241379,-0.123076923,112,0,-0.0968,0,,,72,0,-0.2174,215,0.0238,-0.0227,95.54351129,0.013,0.2057,1639,-0.0067,-0.0103,206268.5744,0.0015,0.1103,493,0.0102,-0.0819,0.773381295,0.018,0.0794
202108,36860,"ottawa-peru, il",268,142950,-0.0073,0.0359,265,0.1088,-0.324,46,-0.021276596,-0.26984127,144,-0.1429,-0.1,0,-1,,92,0.2105,-0.1786,260,0.0039,-0.1875,94.79365079,-0.002,0.0665,1485,0.0102,-0.0788,218879.8328,-0.018,0.1299,525,0.0542,-0.2626,0.981132075,-0.1025,0.1648
202108,20020,"dothan, al",269,208500,-0.0298,-0.0325,263,0.1586,-0.4103,35.5,0.183333333,-0.387931034,168,0.1667,0.0244,8,1,-0.5,80,0.25,-0.1667,72,0.125,-0.0886,102.4904215,-0.0445,0.031,1973,-0.0145,-0.0413,274894.3544,-0.0563,0.0363,335,0.1512,-0.3619,0.273764259,-0.0082,0.0966
202108,44300,"state college, pa",270,304900,-0.0618,-0.0348,186,0.0391,-0.3652,43.5,-0.033333333,-0.236842105,104,-0.3158,-0.2571,0,,,56,0.4,-0.2632,240,-0.0164,-0.0476,159.0573526,-0.0397,-0.0084,1873.5,0.0675,-0.0417,378771.4987,-0.0402,0.0232,426,0.0071,-0.2183,1.290322581,-0.0728,0.4303
202108,16540,"chambersburg-waynesboro, pa",271,234950,-0.0598,-0.041,205,0.0049,-0.0724,42,0.076923077,0,124,-0.2439,-0.1622,4,-0.75,-0.6667,96,0,0.1429,311,0.0578,4.8679,120.6874669,0.0226,0.1149,1668,-0.0469,-0.0733,287354.5478,-0.0037,-0.0029,516,0.0361,0.8832,1.517073171,0.0759,1.2773
202108,17660,"coeur d'alene, id",272,748250,-0.0407,0.527,595,0.1205,-0.1916,31,0.148148148,-0.162162162,408,-0.0642,0.0303,4,-0.5,-0.9375,296,0.3455,2.0833,752,-0.0396,2.9167,337.9471726,-0.0324,0.4435,2256,-0.0225,0.0162,1252365.796,-0.1394,0.4382,1347,0.0251,0.4515,1.263865546,-0.2107,1.003
202108,20700,"east stroudsburg, pa",273,289950,0.0174,0.2887,820,0.0832,0.1648,43,0.162162162,-0.25862069,496,-0.0313,0.2653,12,-0.25,-0.6667,240,0.4286,0.7143,697,0.0372,-0.2545,148.5707862,-0.0122,0.3123,1954,0.0284,0.0051,362302.8723,0.036,0.3342,1517,0.0616,-0.0744,0.85,-0.0377,-0.4781
202108,40580,"rocky mount, nc",274,204950,0.0253,0.0356,209,0.2744,0.1297,36,-0.142857143,-0.492957746,148,0.1563,0.5417,24,2,2,44,0.375,0,318,0.1119,0.3766,117.3576924,0.0562,0.2308,1760.5,-0.011,-0.0065,254799.2588,0.1096,0.0788,527,0.1711,0.2668,1.5215311,-0.2224,0.2729
202108,24300,"grand junction, co",275,442999.5,-0.0866,0.0184,422,0.1755,-0.1263,29.5,0.18,-0.49137931,288,-0.0526,0.1803,4,-0.5,-0.75,208,0.4857,0.4054,495,-0.01,-0.2326,237.9245283,-0.0261,0.1907,1869,0.0114,-0.091,610216.5059,-0.0485,0.0941,917,0.0675,-0.1871,1.172985782,-0.2198,-0.1624
202108,27980,"kahului-wailuku-lahaina, hi",276,1175000,0.05,0.4724,363,-0.0879,-0.6736,66.5,0.072580645,-0.269230769,168,0.05,-0.4615,8,1,1,60,0,-0.6341,378,-0.127,0.2558,785.7399425,-0.0017,0.0821,1550.5,0.0476,0.4277,2504897.868,0.0251,0.6027,741,-0.1083,-0.4756,1.041322314,-0.0466,0.7706
202108,10780,"alexandria, la",277,179700,-0.0011,-0.1795,184,0.0279,-0.3633,53,0.292682927,-0.036363636,92,0.2105,-0.1154,0,,-1,44,-0.1538,-0.3529,206,0.0148,-0.1592,101.572428,0.03,-0.0288,1749.5,-0.0281,-0.1042,232620.253,-0.0391,-0.1143,390,0.0209,-0.2697,1.119565217,-0.0145,0.2718
202108,39060,"pottsville, pa",278,110000,0.0009,0,186,0.0814,-0.0606,29.5,0.053571429,-0.41,148,0,0.2333,0,,-1,48,-0.25,0,224,0.009,9.6667,57.37553173,0.0934,0.0537,1499,0.0483,-0.0354,184274.202,-0.2296,-0.0062,410,0.0406,0.8721,1.204301075,-0.0864,1.0982
202108,10500,"albany, ga",279,132400,-0.0869,-0.0322,230,0.0502,-0.2384,42,0,-0.34375,112,-0.2,0.12,4,0,0,48,0.3333,-0.2,18,0.0588,-0.25,76.44793793,0.0102,0.0259,1625.5,-0.029,-0.1151,167970.5611,-0.0563,-0.0059,248,0.0508,-0.2393,0.07826087,0.0006,-0.0012
202108,25620,"hattiesburg, ms",280,241400,0.0063,-0.0533,245,0.2189,-0.1493,37,0.027777778,-0.393442623,160,0.1111,0.4286,0,,,72,0.5,-0.0526,330,0.0749,0.0611,100.9977605,-0.0048,0.1993,1710,-0.0625,-0.0589,350392.761,-0.0875,0.1735,575,0.1319,-0.0401,1.346938776,-0.1804,0.2671
202108,27620,"jefferson city, mo",281,198950,0.0477,-0.0048,184,0.0698,-0.3185,21.5,-0.022727273,-0.622807018,164,-0.0238,0.3226,0,,,48,0,-0.2941,45,-0.1346,-0.0816,102.3888084,-0.018,0.0885,1853,0.0243,-0.0735,266009.7058,0.0509,0.1106,229,0.0223,-0.2821,0.244565217,-0.0578,0.0631
202108,33780,"monroe, mi",282,249450,0.0182,0.0398,224,0.1728,-0.0218,33,0.03125,-0.282608696,184,-0.0417,0.2432,4,0,-0.8,80,0.1765,0.1111,279,0.1434,0.0772,147.9365365,-0.0021,0.1035,1687.5,-0.0166,-0.0166,288259.0292,0.0143,0.1192,503,0.1563,0.0307,1.245535714,-0.032,0.1145
202108,21060,"elizabethtown-fort knox, ky",283,279450,-0.036,0.1223,251,0.162,0.201,31.5,0.125,-0.192307692,176,-0.12,0.4667,8,1,0,104,0.1304,1.1667,359,-0.1114,-0.1136,123.273998,-0.0505,0.1898,2067.5,0.0235,-0.0836,315703.5551,-0.0304,0.1146,610,-0.0161,-0.0065,1.430278884,-0.4401,-0.5075
202108,18180,"concord, nh",284,389900,-0.0826,0.0682,201,-0.0607,-0.1336,33.5,0.395833333,-0.287234043,192,0.1163,-0.0769,0,-1,-1,80,0.25,1.5,214,0.0594,-0.1336,205.2096769,0.0229,0.1471,2097.5,-0.0431,-0.0312,532901.696,-0.0324,0.2132,415,-0.0024,-0.1336,1.064676617,0.1208,0
202108,45500,"texarkana, tx-ar",285,172450,-0.0628,-0.1134,196,0.1395,-0.3969,38.5,-0.012820513,-0.3984375,92,-0.2581,0.15,0,,,60,0.25,-0.1667,82,0.0649,0.025,98.0015674,-0.0681,0.0827,1759.5,-0.023,-0.122,312414.6745,-0.0658,0.2625,278,0.1165,-0.3136,0.418367347,-0.0293,0.1722
202108,48660,"wichita falls, tx",286,166347.5,0.0403,-0.0209,241,0.2423,0.0343,28,0.272727273,-0.348837209,164,-0.1458,0.4138,0,-1,,108,0.9286,0.5,86,-0.0851,0.0118,104.3774296,0.0179,0.0984,1663.5,0.0596,-0.1161,217416.1336,0.0673,-0.1216,327,0.1354,0.0283,0.356846473,-0.1277,-0.008
202108,34060,"morgantown, wv",287,276500,-0.0462,-0.009,218,0.0046,-0.4171,57,0.075471698,-0.173913043,84,-0.3,-0.3636,0,-1,-1,52,-0.2778,-0.5806,306,-0.0613,0.2,144.3431482,-0.0275,0.0894,1978,-0.003,-0.0692,382565.4381,-0.0258,0.0532,524,-0.035,-0.1669,1.403669725,-0.0986,0.7219
202108,45540,"the villages, fl",288,362500,0.0211,0.189,176,0.0798,-0.6379,45.5,0.034090909,-0.277777778,124,0.3478,-0.2955,8,0,0,60,0.1538,-0.6154,287,-0.1031,-0.0137,210.1907996,0.034,0.1264,1759,-0.0107,0.0132,469621.9295,0.0388,0.2954,463,-0.0414,-0.4041,1.630681818,-0.3325,1.0319
202108,21700,"eureka-arcata-fortuna, ca",289,429500,-0.0012,0.0737,158,0.0972,-0.2178,27,-0.1,-0.372093023,132,0.32,0.0645,4,-0.5,,32,0.3333,-0.3846,0,-1,-1,303.6426264,0.0083,0.2394,1500,-0.0234,-0.1259,709710.9914,-0.0195,0.0466,158,0.0897,-0.2217,0,-0.0069,-0.005
202108,27780,"johnstown, pa",290,93400,-0.1501,0.0494,219,0.0683,-0.3003,46.5,0.010869565,-0.354166667,96,-0.25,0.2632,0,,,64,0.3333,-0.2381,137,0.0538,0.0379,57.4263405,-0.0451,0.1517,1320,-0.0237,-0.0351,140216.766,-0.0951,0.1835,356,0.0627,-0.2,0.625570776,-0.0086,0.2038
202108,49700,"yuba city, ca",291,414950,-0.0461,0.075,220,-0.0222,-0.1406,39.5,0.274193548,-0.21,184,-0.1786,-0.1481,8,-0.5,1,60,-0.1176,-0.3182,364,0.0168,-0.0471,250.3076923,0.011,0.2189,1666.5,-0.0477,-0.1541,540754.6486,-0.0442,0.1934,584,0.0017,-0.0846,1.654545455,0.0634,0.1624
202108,36220,"odessa, tx",292,242500,-0.0102,-0.1182,695,0.0029,0.2411,58,0.035714286,0.16,232,0.0175,-0.0645,8,1,1,244,0.1091,0.1091,226,-0.0216,0.3452,136.5853659,-0.0062,-0.0063,1863,-0.0037,-0.0713,328926.3033,0.0273,-0.0635,921,-0.0032,0.2651,0.325179856,-0.0082,0.0252
202108,29100,"la crosse-onalaska, wi-mn",293,284900,0.0556,-0.0004,181,0.1173,-0.2702,24.5,0.113636364,-0.51,152,0.0857,-0.0256,0,,,44,0,-0.3889,54,0.0588,-0.55,148.6666667,0.0271,0.1919,1893,-0.0094,-0.0977,333640.1585,0.0277,0.0321,235,0.1033,-0.3614,0.298342541,-0.0165,-0.1855
202108,38340,"pittsfield, ma",294,498000,-0.002,0.1069,455,0.0911,-0.2946,50.5,0.122222222,-0.317567568,208,0.0196,-0.037,0,-1,-1,80,-0.0476,-0.2857,324,0.0093,-0.2412,240.963253,-0.0051,0.1471,2128,-0.0093,0.0172,919856.9513,-0.0388,0.1392,779,0.0556,-0.2733,0.712087912,-0.0577,0.0501
202108,48140,"wausau, wi",295,214900,-0.0005,0,369,0.0365,-0.18,38,0.085714286,-0.173913043,152,0.0857,-0.05,4,,,56,0.1667,0.0769,13,0.1818,-0.1875,112.1824853,0.0039,0.0879,1904.5,-0.007,-0.0454,254824.3262,-0.0063,0.0195,382,0.0409,-0.1803,0.035230352,0.0043,-0.0003
202108,13900,"bismarck, nd",296,269900,-0.0114,-0.069,268,0.0308,-0.431,42,0.166666667,-0.192307692,112,-0.2,-0.4286,4,,,84,-0.16,-0.3438,341,-0.0554,-0.2197,136.9177731,-0.0248,0.0195,2021.5,0.0529,-0.0002,374698.2249,-0.0227,0.0799,609,-0.0193,-0.3293,1.27238806,-0.1161,0.3446
202108,44220,"springfield, oh",297,146900,-0.0813,-0.0802,255,0.1283,0.3281,31.5,0.26,-0.171052632,224,0.12,0.75,4,0,-0.5,112,-0.0345,0.5556,410,0.25,0.1295,98.43647317,0.0232,0.0737,1321.5,-0.0614,-0.1035,184550.803,-0.0209,-0.0247,665,0.2004,0.1982,1.607843137,0.1565,-0.2828
202108,12980,"battle creek, mi",298,167400,0.0469,-0.1415,237,0.134,0.026,36.5,0.140625,-0.311320755,168,0,0.2353,0,,,72,0.3846,0.2857,325,0.1207,-0.0661,102.295596,-0.0233,0.0605,1592,-0.0149,-0.0352,253025.7363,-0.0584,0.0954,562,0.1263,-0.0294,1.371308017,-0.0163,-0.1352
202108,30140,"lebanon, pa",299,225000,0.0004,-0.1,153,0.2047,-0.0671,40.5,0.065789474,-0.205882353,152,0.0857,0.2258,8,,-0.5,44,-0.1538,0.5714,316,0.0194,27.7273,130.8921572,0.0334,0.0814,1554,0.0144,-0.1681,272143.9121,-0.0396,-0.087,469,0.0732,1.68,2.065359477,-0.3756,1.9983
202108,46180,"tupelo, ms",300,236750,-0.0135,0.1012,237,0.0872,-0.1625,57.5,0.105769231,-0.253246753,96,-0.1111,0,0,-1,,48,-0.1429,-0.25,236,-0.0084,0.0926,109.6718021,0.0007,0.13,2145,0,-0.0467,293821.1888,0.0043,0.0574,473,0.0373,-0.0521,0.995780591,-0.096,0.2325
202108,27460,"jamestown-dunkirk-fredonia, ny",301,169900,0.0619,0.0635,395,0.0128,0.6189,320.5,0.10899654,4.254098361,100,-0.0741,-0.1667,0,-1,-1,44,0.2222,-0.3125,125,-0.0234,0.4368,101.9261913,0.0689,0.0324,1668,0.0036,-0.028,232956.3753,0.0147,-0.03,520,0.0039,0.571,0.316455696,-0.0117,-0.0401
202108,41100,"st. george, ut",302,637400,-0.0192,0.377,698,0.1222,-0.1028,24.5,0.166666667,-0.443181818,584,0.0896,0.2269,8,-0.7143,-0.8571,284,0.42,0.4792,152,-0.1006,-0.4131,271.3020354,0.0322,0.3204,2305,-0.0561,-0.0225,1051971.914,-0.0441,0.7501,850,0.0746,-0.1803,0.217765043,-0.0539,-0.1151
202108,16060,"carbondale-marion, il",303,115000,0,0.0009,946,-0.0115,-0.2751,647.5,0.051136364,1.3125,132,0.1379,-0.2826,0,-1,-1,64,0.1429,-0.5152,431,-0.016,0,69.14610688,-0.0063,0.0007,1597,-0.0019,0.0063,156894.1768,-0.0073,0.0503,1377,-0.0129,-0.2068,0.455602537,-0.0021,0.1253
202108,46660,"valdosta, ga",304,229950,0.0002,0.1503,269,0.0467,-0.263,48,0.11627907,-0.2,144,-0.027,-0.027,4,-0.6667,-0.6667,64,0.2308,0.3333,384,-0.0986,0.1601,116.4168835,-0.0014,0.1541,1950,0,-0.0142,284728.1093,0.0072,0.0863,653,-0.0439,-0.0618,1.427509294,-0.2301,0.5207
202108,20940,"el centro, ca",305,313500,-0.0497,0.1121,85,0.2319,0,26.5,0.104166667,-0.397727273,68,-0.1053,-0.0556,4,,0,20,0.25,0.6667,159,-0.0479,1.12,192.7654818,0.007,0.1728,1715.5,-0.0049,0.0537,363901.8,-0.0436,0.2668,244,0.0339,0.525,1.870588235,-0.5497,0.9882
202108,11020,"altoona, pa",306,149950,-0.0744,0.0003,165,0.0577,-0.3889,33.5,0.116666667,-0.441666667,104,-0.0714,0.1818,0,,,72,0.125,-0.1429,15,0.1538,0.25,51.29334223,-0.1988,0.099,1304,-0.021,0.0958,191707.508,-0.0475,-0.0548,180,0.0651,-0.3617,0.090909091,0.0076,0.0465
202108,24020,"glens falls, ny",307,275000,0.0189,0.0381,767,-0.0291,-0.2611,877.5,0.047136038,1.279220779,156,0.1143,-0.1875,0,-1,-1,72,-0.2174,-0.3793,518,0.0058,-0.2152,156.8889648,-0.0004,0.0712,1680,0,-0.0118,504493.7231,0.0025,0.1301,1285,-0.0153,-0.2432,0.67535854,0.0235,0.0395
202108,47220,"vineland-bridgeton, nj",308,194450,-0.0028,0.2161,342,0.2214,-0.0526,40,0.081081081,-0.375,196,0.1136,0.1667,4,-0.6667,-0.75,80,0.1111,0.1111,341,-0.0367,1.6641,125.9765625,0.0068,0.2098,1426.5,0.006,0.0131,246301.6994,0.0171,0.0919,683,0.0773,0.3967,0.997076023,-0.2672,0.6425
202108,49020,"winchester, va-wv",309,392450,0.0465,0.1893,272,0.0149,-0.0811,49.5,0.2375,-0.365384615,196,0.0426,0.2895,8,-0.3333,-0.875,84,0.1667,0.6154,402,0.0075,1.2458,181.5460841,0.0057,0.1883,1984,0.0174,-0.0322,441145.1568,0.0154,0.1252,674,0.0105,0.4189,1.477941176,-0.0109,0.8732
202108,12300,"augusta-waterville, me",310,295000,0,0.0926,277,0.1036,0.0036,33,0.178571429,-0.377358491,176,-0.2,0.1579,0,,-1,116,0.2083,0.8125,191,0.1938,0.1863,178.2075472,0.0054,0.2241,1630.5,0.0191,-0.1234,367011.243,0.0223,0.0812,468,0.1387,0.0709,0.689530686,0.0521,0.1062
202108,48260,"weirton-steubenville, wv-oh",311,129950,-0.0617,0.131,185,0.0947,-0.1814,42,-0.086956522,-0.3,108,0.08,0.2857,0,,,52,0,-0.2353,200,0.0471,-0.1561,85.03628468,0.0129,0.1605,1563.5,0.0003,0.0507,160801.5955,0.0479,0.1343,385,0.0694,-0.1685,1.081081081,-0.0491,0.0324
202108,34900,"napa, ca",312,1295000,-0.0031,0.0157,274,-0.0214,-0.1621,54,0.08,-0.15625,136,-0.1282,0.1333,8,,1,64,0.0667,-0.0588,159,0.1119,-0.1888,674.9817682,-0.0407,0.0326,2092,0.0326,-0.0206,3269872.724,-0.0042,0.241,433,0.0236,-0.1721,0.580291971,0.0696,-0.0191
202108,35100,"new bern, nc",313,275245,0.0009,0.1054,265,0.0153,-0.4163,49,-0.140350877,-0.409638554,180,0.0227,0.0976,20,1.5,-0.1667,68,0.4167,-0.4516,543,0.0265,0.1908,142.3455554,0.001,0.1502,1870.5,-0.016,-0.0358,349281.1989,0.0171,0.0566,808,0.0228,-0.1121,2.049056604,0.0222,1.0447
202108,27180,"jackson, tn",314,207450,0.0378,0.1342,130,0.2745,-0.2973,32,-0.157894737,-0.457627119,116,0.1154,0.0741,0,,-1,52,1.1667,0.3,188,0.0444,-0.2068,108.5839317,-0.0283,0.2751,1817.5,0.0003,-0.0699,270787.0304,-0.0814,0.1597,318,0.1277,-0.2464,1.446153846,-0.3186,0.1651
202108,30940,"london, ky",315,222450,0.0116,0.0162,150,0.1538,-0.0625,43,0.023809524,-0.376811594,72,-0.0526,0.125,0,,-1,56,0.0769,0.75,132,-0.102,-0.175,107.695609,-0.0154,0.1119,1962,0.0062,-0.0938,271469.4622,-0.0015,0.0998,282,0.0181,-0.1188,0.88,-0.2508,-0.12
202108,13220,"beckley, wv",316,145750,0.0052,0.166,204,-0.0192,-0.391,53.5,0.049019608,-0.235714286,88,-0.12,-0.2143,4,,,32,-0.5789,-0.5294,141,-0.0342,0.1016,74.55012853,-0.0434,0.0338,1691,-0.0225,0.0938,233409.1238,-0.016,0.0516,345,-0.0254,-0.2549,0.691176471,-0.0107,0.3091
202108,27860,"jonesboro, ar",317,188400,0.0027,-0.0575,323,0.0031,-0.2963,37,0.321428571,-0.339285714,176,-0.0833,0.0476,4,,,72,-0.1,-0.1429,123,7.7857,9.25,102.4892499,-0.0268,0.0024,1524.5,-0.0333,-0.2378,272625.1397,-0.0148,0.0449,446,0.3274,-0.0531,0.380804954,0.3373,0.3547
